;appointment timestamp;center age group;center id;test type;grab timestamp
5398736;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 14:00
5398737;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 14:00
5398738;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 14:00
5398739;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 14:00
5398740;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 14:00
5398741;2019-01-17 16:00;adult;10207;Blood Test;2019-01-16 14:00
5398742;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 14:00
5398743;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 14:00
5398744;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 14:00
5398745;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 14:00
5398746;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 14:00
5398747;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 14:00
5398748;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 14:00
5449078;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 14:30
5449079;2019-01-17 08:50;adult;10207;Blood Test;2019-01-16 14:30
5449080;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 14:30
5449081;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 14:30
5449082;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 14:30
5449083;2019-01-17 09:45;adult;10207;Blood Test;2019-01-16 14:30
5449084;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 14:30
5449085;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 14:30
5449086;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 14:30
5449087;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 14:30
5449088;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 14:30
5449089;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 14:30
5449090;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 14:30
5449091;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 14:30
5449092;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 14:30
5449093;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 14:30
5449094;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 14:30
5449095;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 14:30
5449096;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 14:30
5449097;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 14:30
5449098;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 14:30
5449099;2019-01-17 13:00;adult;10207;Blood Test;2019-01-16 14:30
5449100;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 14:30
5449101;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 14:30
5449102;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 14:30
5449103;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 14:30
5449104;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 14:30
5449105;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 14:30
5449106;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 14:30
5449107;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 14:30
5449108;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 14:30
5449109;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 14:30
5449110;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 14:30
5449111;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 14:30
5449112;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 14:30
5449113;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 14:30
5449114;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 14:30
5449115;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 14:30
5449116;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 14:30
5449117;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 14:30
5449118;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 14:30
5449119;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 14:30
5449120;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 14:30
5449121;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 14:30
5449122;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 14:30
5449123;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 14:30
5449124;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 14:30
5449125;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 14:30
5449126;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 14:30
5449127;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 14:30
5449128;2019-01-17 16:00;adult;10207;Blood Test;2019-01-16 14:30
5449129;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 14:30
5449130;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 14:30
5449131;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 14:30
5449132;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 14:30
5449133;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 14:30
5449134;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 14:30
5449135;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 14:30
5505936;2019-01-17 08:40;adult;10207;Blood Test;2019-01-16 15:00
5505937;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 15:00
5505938;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 15:00
5505939;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 15:00
5505940;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 15:00
5505941;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 15:00
5505942;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 15:00
5505943;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 15:00
5505944;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 15:00
5505945;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 15:00
5505946;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 15:00
5505947;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 15:00
5505948;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 15:00
5505949;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 15:00
5505950;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 15:00
5505951;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 15:00
5505952;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 15:00
5505953;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 15:00
5505954;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 15:00
5505955;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 15:00
5505956;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 15:00
5505957;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 15:00
5505958;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 15:00
5505959;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 15:00
5505960;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 15:00
5505961;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 15:00
5505962;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 15:00
5505963;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 15:00
5505964;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 15:00
5505965;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 15:00
5505966;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 15:00
5505967;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 15:00
5505968;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 15:00
5505969;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 15:00
5505970;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 15:00
5505971;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 15:00
5505972;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 15:00
5505973;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 15:00
5505974;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 15:00
5505975;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 15:00
5505976;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 15:00
5505977;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 15:00
5505978;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 15:00
5505979;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 15:00
5505980;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 15:00
5505981;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 15:00
5505982;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 15:00
5505983;2019-01-17 16:00;adult;10207;Blood Test;2019-01-16 15:00
5505984;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 15:00
5505985;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 15:00
5505986;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 15:00
5505987;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 15:00
5505988;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 15:00
5505989;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 15:00
5505990;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 15:00
5556524;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 15:30
5556525;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 15:30
5556526;2019-01-17 09:40;adult;10207;Blood Test;2019-01-16 15:30
5556527;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 15:30
5556528;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 15:30
5556529;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 15:30
5556530;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 15:30
5556531;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 15:30
5556532;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 15:30
5556533;2019-01-17 12:05;adult;10207;Blood Test;2019-01-16 15:30
5556534;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 15:30
5556535;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 15:30
5556536;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 15:30
5556537;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 15:30
5556538;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 15:30
5556539;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 15:30
5556540;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 15:30
5556541;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 15:30
5556542;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 15:30
5556543;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 15:30
5556544;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 15:30
5556545;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 15:30
5556546;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 15:30
5556547;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 15:30
5556548;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 15:30
5556549;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 15:30
5556550;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 15:30
5556551;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 15:30
5556552;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 15:30
5556553;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 15:30
5556554;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 15:30
5556555;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 15:30
5556556;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 15:30
5556557;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 15:30
5556558;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 15:30
5556559;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 15:30
5556560;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 15:30
5556561;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 15:30
5556562;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 15:30
5556563;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 15:30
5556564;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 15:30
5556565;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 15:30
5556566;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 15:30
5556567;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 15:30
5556568;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 15:30
5556569;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 15:30
5556570;2019-01-17 16:00;adult;10207;Blood Test;2019-01-16 15:30
5556571;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 15:30
5556572;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 15:30
5556573;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 15:30
5556574;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 15:30
5556575;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 15:30
5556576;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 15:30
5556577;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 15:30
5619229;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 16:00
5619230;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 16:00
5619231;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 16:00
5619232;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 16:00
5619233;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 16:00
5619234;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 16:00
5619235;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 16:00
5619236;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 16:00
5619237;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 16:00
5619238;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 16:00
5619239;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 16:00
5619240;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 16:00
5619241;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 16:00
5619242;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 16:00
5619243;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 16:00
5619244;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 16:00
5619245;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 16:00
5619246;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 16:00
5619247;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 16:00
5619248;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 16:00
5619249;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 16:00
5619250;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 16:00
5619251;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 16:00
5619252;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 16:00
5619253;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 16:00
5619254;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 16:00
5619255;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 16:00
5619256;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 16:00
5619257;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 16:00
5619258;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 16:00
5619259;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 16:00
5619260;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 16:00
5619261;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 16:00
5619262;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 16:00
5619263;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 16:00
5619264;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 16:00
5619265;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 16:00
5619266;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 16:00
5619267;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 16:00
5619268;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 16:00
5619269;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 16:00
5619270;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 16:00
5619271;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 16:00
5619272;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 16:00
5619273;2019-01-17 16:00;adult;10207;Blood Test;2019-01-16 16:00
5619274;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 16:00
5619275;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 16:00
5619276;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 16:00
5619277;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 16:00
5619278;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 16:00
5619279;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 16:00
5619280;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 16:00
5659950;2019-01-17 09:10;adult;10207;Blood Test;2019-01-16 16:30
5659951;2019-01-17 09:15;adult;10207;Blood Test;2019-01-16 16:30
5659952;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 16:30
5659953;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 16:30
5659954;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 16:30
5659955;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 16:30
5659956;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 16:30
5659957;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 16:30
5659958;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 16:30
5659959;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 16:30
5659960;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 16:30
5659961;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 16:30
5659962;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 16:30
5659963;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 16:30
5659964;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 16:30
5659965;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 16:30
5659966;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 16:30
5659967;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 16:30
5659968;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 16:30
5659969;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 16:30
5659970;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 16:30
5659971;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 16:30
5659972;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 16:30
5659973;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 16:30
5659974;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 16:30
5659975;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 16:30
5659976;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 16:30
5659977;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 16:30
5659978;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 16:30
5659979;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 16:30
5659980;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 16:30
5659981;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 16:30
5659982;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 16:30
5659983;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 16:30
5659984;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 16:30
5659985;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 16:30
5659986;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 16:30
5659987;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 16:30
5659988;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 16:30
5659989;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 16:30
5659990;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 16:30
5659991;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 16:30
5659992;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 16:30
5659993;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 16:30
5659994;2019-01-17 16:00;adult;10207;Blood Test;2019-01-16 16:30
5659995;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 16:30
5659996;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 16:30
5659997;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 16:30
5659998;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 16:30
5659999;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 16:30
5660000;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 16:30
5660001;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 16:30
5716925;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 17:00
5716926;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 17:00
5716927;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 17:00
5716928;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 17:00
5716929;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 17:00
5716930;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 17:00
5716931;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 17:00
5716932;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 17:00
5716933;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 17:00
5716934;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 17:00
5716935;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 17:00
5716936;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 17:00
5716937;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 17:00
5716938;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 17:00
5716939;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 17:00
5716940;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 17:00
5716941;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 17:00
5716942;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 17:00
5716943;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 17:00
5716944;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 17:00
5716945;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 17:00
5716946;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 17:00
5716947;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 17:00
5716948;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 17:00
5716949;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 17:00
5716950;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 17:00
5716951;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 17:00
5716952;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 17:00
5716953;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 17:00
5716954;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 17:00
5716955;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 17:00
5716956;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 17:00
5716957;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 17:00
5716958;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 17:00
5716959;2019-01-17 15:10;adult;10207;Blood Test;2019-01-16 17:00
5716960;2019-01-17 15:15;adult;10207;Blood Test;2019-01-16 17:00
5716961;2019-01-17 15:20;adult;10207;Blood Test;2019-01-16 17:00
5716962;2019-01-17 15:25;adult;10207;Blood Test;2019-01-16 17:00
5716963;2019-01-17 15:35;adult;10207;Blood Test;2019-01-16 17:00
5716964;2019-01-17 15:40;adult;10207;Blood Test;2019-01-16 17:00
5716965;2019-01-17 15:45;adult;10207;Blood Test;2019-01-16 17:00
5716966;2019-01-17 15:50;adult;10207;Blood Test;2019-01-16 17:00
5716967;2019-01-17 16:10;adult;10207;Blood Test;2019-01-16 17:00
5716968;2019-01-17 16:15;adult;10207;Blood Test;2019-01-16 17:00
5716969;2019-01-17 16:20;adult;10207;Blood Test;2019-01-16 17:00
5716970;2019-01-17 16:25;adult;10207;Blood Test;2019-01-16 17:00
5716971;2019-01-17 16:30;adult;10207;Blood Test;2019-01-16 17:00
5716972;2019-01-17 16:35;adult;10207;Blood Test;2019-01-16 17:00
5716973;2019-01-17 16:40;adult;10207;Blood Test;2019-01-16 17:00
5770625;2019-01-17 11:15;adult;10207;Blood Test;2019-01-16 17:30
5770626;2019-01-17 11:20;adult;10207;Blood Test;2019-01-16 17:30
5770627;2019-01-17 11:25;adult;10207;Blood Test;2019-01-16 17:30
5770628;2019-01-17 11:40;adult;10207;Blood Test;2019-01-16 17:30
5770629;2019-01-17 11:45;adult;10207;Blood Test;2019-01-16 17:30
5770630;2019-01-17 11:50;adult;10207;Blood Test;2019-01-16 17:30
5770631;2019-01-17 12:10;adult;10207;Blood Test;2019-01-16 17:30
5770632;2019-01-17 12:15;adult;10207;Blood Test;2019-01-16 17:30
5770633;2019-01-17 12:20;adult;10207;Blood Test;2019-01-16 17:30
5770634;2019-01-17 12:25;adult;10207;Blood Test;2019-01-16 17:30
5770635;2019-01-17 12:35;adult;10207;Blood Test;2019-01-16 17:30
5770636;2019-01-17 12:40;adult;10207;Blood Test;2019-01-16 17:30
5770637;2019-01-17 12:45;adult;10207;Blood Test;2019-01-16 17:30
5770638;2019-01-17 12:50;adult;10207;Blood Test;2019-01-16 17:30
5770639;2019-01-17 13:05;adult;10207;Blood Test;2019-01-16 17:30
5770640;2019-01-17 13:10;adult;10207;Blood Test;2019-01-16 17:30
5770641;2019-01-17 13:15;adult;10207;Blood Test;2019-01-16 17:30
5770642;2019-01-17 13:20;adult;10207;Blood Test;2019-01-16 17:30
5770643;2019-01-17 13:25;adult;10207;Blood Test;2019-01-16 17:30
5770644;2019-01-17 13:30;adult;10207;Blood Test;2019-01-16 17:30
5770645;2019-01-17 13:35;adult;10207;Blood Test;2019-01-16 17:30
5770646;2019-01-17 13:40;adult;10207;Blood Test;2019-01-16 17:30
5770647;2019-01-17 13:45;adult;10207;Blood Test;2019-01-16 17:30
5770648;2019-01-17 13:50;adult;10207;Blood Test;2019-01-16 17:30
5770649;2019-01-17 14:05;adult;10207;Blood Test;2019-01-16 17:30
5770650;2019-01-17 14:10;adult;10207;Blood Test;2019-01-16 17:30
5770651;2019-01-17 14:15;adult;10207;Blood Test;2019-01-16 17:30
5770652;2019-01-17 14:20;adult;10207;Blood Test;2019-01-16 17:30
5770653;2019-01-17 14:25;adult;10207;Blood Test;2019-01-16 17:30
5770654;2019-01-17 14:30;adult;10207;Blood Test;2019-01-16 17:30
5770655;2019-01-17 14:35;adult;10207;Blood Test;2019-01-16 17:30
5770656;2019-01-17 14:40;adult;10207;Blood Test;2019-01-16 17:30
5770657;2019-01-17 14:45;adult;10207;Blood Test;2019-01-16 17:30
5770658;2019-01-17 14:50;adult;10207;Blood Test;2019-01-16 17:30
